ID Pengaduan,Issue Sosial,Provinsi,Kabupaten/Kota,Kecamatan,lat,lng,Tanggal Pengaduan,Severity Level,Status,Durasi Penyelesaian (Jam),Aksi Kriminal,Kriminal Teratasi,Pria,Wanita,Total
17697,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,SUKUN,-8.0055,112.618361,08/16/2025 19:57:13,2  - Tinggi (1-2 Jam),Dalam Proses,4.36,13,6,230,368,598
21757,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.005559,112.63042,08/14/2025 04:40:13,3 - Sedang (2-12 Jam),Selesai,2.71,25,15,132,427,559
6551,Banjir,JAWA TIMUR,KOTA MALANG,SUKUN,-8.00562,112.618,08/17/2025 11:36:13,2  - Tinggi (1-2 Jam),Selesai,0.16,42,2,495,226,721
31113,Bantuan Pendidikan,JAWA TIMUR,LUMAJANG,KLAKAH,-8.00586,113.2467703,08/12/2025 18:27:13,4 - Rendah (>24 Jam),Dalam Proses,31.69,8,4,65,229,294
281,Sampah,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.005942,112.630159,08/13/2025 19:34:13,4 - Rendah (>24 Jam),Selesai,17.34,16,16,21,89,110
25238,Pencemaran Lingkungan,JAWA TIMUR,MALANG,TUMPANG,-8.006185,112.7621969,08/21/2025 03:12:13,4 - Rendah (>24 Jam),Selesai,22.51,39,30,27,293,320
29127,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,SUKUN,-8.00629,112.618,08/05/2025 16:54:13,2  - Tinggi (1-2 Jam),Selesai,1.36,4,1,290,426,716
29291,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,SUKUN,-8.0068475,112.6201209,08/07/2025 23:19:13,1 - Kritis (<30 Menit),Selesai,0.26,43,4,430,304,734
17498,Jalan Rusak,JAWA TIMUR,TULUNGAGUNG,NGANTRU,-8.007374,111.930355,08/17/2025 23:17:13,3 - Sedang (2-12 Jam),Selesai,8.29,40,36,256,114,370
31036,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.00742,112.63,08/12/2025 13:30:13,2  - Tinggi (1-2 Jam),Selesai,1.89,33,19,199,363,562
1008,Banjir,JAWA TIMUR,MALANG,TUMPANG,-8.007460088,112.7603543,08/15/2025 11:25:13,1 - Kritis (<30 Menit),Selesai,0.14,42,35,377,209,586
3974,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.008534,112.652693,08/15/2025 16:10:13,1 - Kritis (<30 Menit),Selesai,0.37,34,20,37,374,411
3936,Banjir,DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,PALIYAN,-8.0088,110.53095,08/03/2025 03:04:13,2  - Tinggi (1-2 Jam),Selesai,1.35,23,3,475,480,955
3961,Banjir,JAWA TIMUR,KOTA MALANG,SUKUN,-8.00881,112.6201085,08/20/2025 13:27:13,2  - Tinggi (1-2 Jam),Selesai,1.68,42,31,168,24,192
3962,Banjir,JAWA TIMUR,BANYUWANGI,WONGSOREJO,-8.00913,114.404962,08/20/2025 17:54:13,2  - Tinggi (1-2 Jam),Selesai,1.48,27,3,316,335,651
3928,Sampah,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.01066,112.6432009,08/01/2025 20:05:13,3 - Sedang (2-12 Jam),Ditugaskan,13.59,16,14,99,285,384
3929,Jalan Rusak,JAWA TIMUR,BLITAR,PONGGOK,-8.010895,112.119176,08/20/2025 21:36:13,3 - Sedang (2-12 Jam),Selesai,6.62,4,4,161,172,333
3930,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,SUKUN,-8.01101,112.629,08/04/2025 18:21:13,2  - Tinggi (1-2 Jam),Selesai,1.7,45,6,461,304,765
3940,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.01132,112.6428594,08/05/2025 08:32:13,2  - Tinggi (1-2 Jam),Selesai,1.5,22,19,211,367,578
3953,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.011325501,112.6376139,08/13/2025 01:27:13,1 - Kritis (<30 Menit),Selesai,0.44,38,18,79,449,528
3963,Jalan Rusak,JAWA TIMUR,MALANG,WAGIR,-8.011557,112.590554,08/06/2025 18:17:13,4 - Rendah (>24 Jam),Selesai,2.18,31,12,313,90,403
2434,Sampah,JAWA TIMUR,MALANG,WAGIR,-8.0117328,112.5948027,08/17/2025 01:11:13,3 - Sedang (2-12 Jam),Selesai,8.22,40,2,401,251,652
32626,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.012,112.6427735,08/08/2025 10:43:13,2  - Tinggi (1-2 Jam),Selesai,0.87,22,14,160,32,192
14415,Jalan Rusak,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.01452,112.6431335,08/08/2025 14:36:13,3 - Sedang (2-12 Jam),Selesai,6.88,1,1,232,155,387
20610,Bantuan Pendidikan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.014542152,112.6431764,08/11/2025 12:51:13,4 - Rendah (>24 Jam),Selesai,14.49,20,20,119,72,191
12950,Jalan Rusak,JAWA TIMUR,MALANG,WAGIR,-8.014754,112.595398,08/03/2025 00:44:13,4 - Rendah (>24 Jam),Selesai,23.03,28,0,153,310,463
21484,Gangguan Keamanan,JAWA TIMUR,BLITAR,NGLEGOK,-8.015472,112.212489,08/02/2025 08:26:13,2  - Tinggi (1-2 Jam),Selesai,0.77,22,14,101,108,209
618,Pencemaran Lingkungan,JAWA TIMUR,PONOROGO,BUNGKAL,-8.016367,111.463361,08/09/2025 01:14:13,3 - Sedang (2-12 Jam),Selesai,7.48,37,16,66,393,459
23545,Banjir,JAWA TIMUR,BONDOWOSO,TAMANAN,-8.01659,113.828,08/18/2025 05:56:13,2  - Tinggi (1-2 Jam),Selesai,1.32,7,2,409,48,457
2849,Banjir,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.01737,112.643759,08/12/2025 18:57:13,2  - Tinggi (1-2 Jam),Selesai,3.15,5,2,450,36,486
31890,Jalan Rusak,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.017373,112.643759,08/11/2025 08:33:13,3 - Sedang (2-12 Jam),Selesai,5.03,28,18,116,169,285
16355,Sampah,JAWA TIMUR,KOTA MALANG,SUKUN,-8.018116667,112.619675,08/10/2025 16:48:13,4 - Rendah (>24 Jam),Selesai,8.99,44,12,170,403,573
14489,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,SUKUN,-8.0182994,112.6197988,08/20/2025 17:31:13,3 - Sedang (2-12 Jam),Selesai,8.88,37,33,100,243,343
16713,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.01854,112.643,08/17/2025 23:13:13,3 - Sedang (2-12 Jam),Selesai,11.32,7,4,37,365,402
26102,Sampah,JAWA TIMUR,KOTA MALANG,SUKUN,-8.0191,112.62,08/18/2025 19:38:13,3 - Sedang (2-12 Jam),Selesai,19.84,14,11,27,403,430
22046,Banjir,JAWA TIMUR,KOTA MALANG,SUKUN,-8.01943,112.6277384,08/03/2025 09:32:13,1 - Kritis (<30 Menit),Selesai,0.43,6,4,351,90,441
23038,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.02003,112.6351619,08/19/2025 14:51:13,2  - Tinggi (1-2 Jam),Selesai,0.34,30,25,131,57,188
20350,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,SUKUN,-8.020111,112.620111,08/18/2025 13:44:13,2  - Tinggi (1-2 Jam),Dalam Proses,3.13,31,1,355,192,547
11194,Jalan Rusak,JAWA TIMUR,KOTA MALANG,SUKUN,-8.02011,112.619,08/18/2025 08:03:13,3 - Sedang (2-12 Jam),Selesai,6.63,36,24,284,92,376
18932,Kebakaran,JAWA TIMUR,KOTA MALANG,SUKUN,-8.02018,112.6192,08/07/2025 21:35:13,1 - Kritis (<30 Menit),Selesai,0.18,42,26,70,69,139
6493,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,SUKUN,-8.02038,112.618,08/06/2025 11:39:13,1 - Kritis (<30 Menit),Selesai,0.3,12,8,382,310,692
16538,Jalan Rusak,JAWA TIMUR,KOTA MALANG,SUKUN,-8.02073,112.618182,08/14/2025 03:00:13,3 - Sedang (2-12 Jam),Selesai,11.8,31,14,117,439,556
1986,Jalan Rusak,JAWA TIMUR,KOTA MALANG,SUKUN,-8.0208644,112.6208964,08/19/2025 14:57:13,3 - Sedang (2-12 Jam),Selesai,11.37,41,1,344,150,494
8917,Banjir,JAWA TIMUR,KOTA MALANG,SUKUN,-8.02116,112.618011,08/15/2025 10:40:13,1 - Kritis (<30 Menit),Selesai,0.3,11,0,396,307,703
1983,Pencemaran Lingkungan,JAWA TIMUR,BLITAR,PONGGOK,-8.02127,112.115515,08/18/2025 08:48:13,4 - Rendah (>24 Jam),Selesai,21,30,24,228,474,702
27539,Bantuan Kesehatan,JAWA TIMUR,MALANG,PAKISAJI,-8.02335,112.618,08/03/2025 17:44:13,3 - Sedang (2-12 Jam),Selesai,5.33,49,39,351,406,757
2121,Kebakaran,DAERAH ISTIMEWA YOGYAKARTA,BANTUL,KRETEK,-8.0237255,110.3354053,08/02/2025 17:21:13,1 - Kritis (<30 Menit),Selesai,0.28,16,2,27,316,343
18714,Banjir,JAWA TIMUR,LUMAJANG,KLAKAH,-8.024651,113.248378,08/11/2025 19:48:13,1 - Kritis (<30 Menit),Selesai,1.9,34,22,10,13,23
22642,Sampah,JAWA TIMUR,BONDOWOSO,MAESAN,-8.02481,113.80384,08/14/2025 01:13:13,4 - Rendah (>24 Jam),Selesai,10.27,0,0,321,363,684
26597,Sampah,DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,SEMANU,-8.0250905,110.6548118,08/07/2025 05:28:13,4 - Rendah (>24 Jam),Selesai,19.41,36,30,445,44,489
8994,Sampah,JAWA TIMUR,TRENGGALEK,TUGU,-8.026042,111.624091,08/18/2025 09:33:13,3 - Sedang (2-12 Jam),Selesai,11.11,3,3,399,89,488
20895,Jalan Rusak,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.02676,112.643,08/16/2025 16:12:13,4 - Rendah (>24 Jam),Selesai,53.46,6,4,404,166,570
31693,Sampah,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.02682,112.643,08/04/2025 17:47:13,4 - Rendah (>24 Jam),Selesai,18.25,23,20,477,480,957
31068,Jalan Rusak,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.02684,112.643,08/15/2025 15:50:13,4 - Rendah (>24 Jam),Selesai,7.41,30,17,100,414,514
16055,Jalan Rusak,JAWA TIMUR,BONDOWOSO,TAMANAN,-8.026976,113.803881,08/03/2025 08:50:13,4 - Rendah (>24 Jam),Selesai,30.72,8,8,166,83,249
26022,Jalan Rusak,JAWA TIMUR,BONDOWOSO,TAMANAN,-8.02698,113.803881,08/12/2025 17:47:13,3 - Sedang (2-12 Jam),Selesai,8.04,46,16,259,391,650
31841,Pencemaran Lingkungan,JAWA TIMUR,TRENGGALEK,TUGU,-8.02719,111.614815,08/15/2025 06:06:13,3 - Sedang (2-12 Jam),Selesai,10.63,36,33,173,456,629
21403,Banjir,JAWA TIMUR,MALANG,PAKISAJI,-8.02802,112.613082,08/07/2025 11:41:13,2  - Tinggi (1-2 Jam),Selesai,1.36,23,17,148,393,541
2120,Bantuan Kesehatan,JAWA TIMUR,BLITAR,NGLEGOK,-8.030442,112.18243,08/18/2025 05:22:13,3 - Sedang (2-12 Jam),Selesai,6.13,31,2,396,32,428
23959,Bantuan Kesehatan,DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,SEMANU,-8.030509,110.616892,08/15/2025 17:04:13,2  - Tinggi (1-2 Jam),Dalam Proses,2.35,41,14,1,218,219
2394,Bantuan Pendidikan,JAWA TIMUR,MALANG,PAKISAJI,-8.0309,112.614,08/05/2025 12:41:13,4 - Rendah (>24 Jam),Selesai,20.6,17,8,45,217,262
28179,Bantuan Kesehatan,JAWA TIMUR,MALANG,PAKISAJI,-8.030929,112.613891,08/18/2025 08:32:13,3 - Sedang (2-12 Jam),Selesai,8.47,46,42,22,327,349
26270,Bantuan Kesehatan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.031533,112.630899,08/08/2025 16:13:13,2  - Tinggi (1-2 Jam),Selesai,4.66,5,4,351,28,379
6048,Pencemaran Lingkungan,JAWA TIMUR,TULUNGAGUNG,KEDUNGWARU,-8.0321194,111.9265616,08/22/2025 05:55:13,3 - Sedang (2-12 Jam),Selesai,2.79,11,6,107,80,187
24205,Bantuan Kesehatan,JAWA TIMUR,BLITAR,NGLEGOK,-8.035713,112.217392,08/04/2025 15:36:13,2  - Tinggi (1-2 Jam),Selesai,1.15,41,10,5,409,414
22813,Jalan Rusak,JAWA TIMUR,TRENGGALEK,TRENGGALEK,-8.0357614,111.710072,08/17/2025 11:52:13,3 - Sedang (2-12 Jam),Selesai,7.27,47,36,242,38,280
31047,Bantuan Kesehatan,JAWA TIMUR,BLITAR,NGLEGOK,-8.036147,112.217441,08/17/2025 12:03:13,3 - Sedang (2-12 Jam),Selesai,8.07,6,2,494,196,690
22427,Pencemaran Lingkungan,JAWA TIMUR,BLITAR,NGLEGOK,-8.03615,112.217441,08/02/2025 08:47:13,3 - Sedang (2-12 Jam),Selesai,7.16,9,3,309,389,698
31789,Kebakaran,JAWA TIMUR,BLITAR,NGLEGOK,-8.03774,112.217,08/12/2025 02:25:13,1 - Kritis (<30 Menit),Selesai,0.39,27,5,356,7,363
23509,Bantuan Kesehatan,JAWA TIMUR,LUMAJANG,KEDUNGJAJANG,-8.038582,113.227535,08/18/2025 06:25:13,2  - Tinggi (1-2 Jam),Selesai,4.19,1,1,369,409,778
6964,Gangguan Keamanan,JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,-8.039209,112.652642,08/21/2025 19:54:13,1 - Kritis (<30 Menit),Selesai,1.44,27,27,100,488,588
8018,Pencemaran Lingkungan,JAWA TIMUR,BLITAR,GARUM,-8.039761,112.247025,08/21/2025 14:55:13,3 - Sedang (2-12 Jam),Selesai,11.8,1,0,121,331,452
1354,Sampah,JAWA TIMUR,TULUNGAGUNG,KEDUNGWARU,-8.042524,111.901411,08/05/2025 19:47:13,3 - Sedang (2-12 Jam),Selesai,11.74,20,0,279,204,483
22335,Banjir,JAWA TIMUR,TULUNGAGUNG,NGANTRU,-8.042752,111.961192,08/07/2025 07:10:13,1 - Kritis (<30 Menit),Selesai,0.21,15,13,399,34,433
21763,Gangguan Keamanan,JAWA TIMUR,TULUNGAGUNG,KEDUNGWARU,-8.043869,111.910898,08/21/2025 18:13:13,1 - Kritis (<30 Menit),Selesai,0.32,4,2,360,346,706
16026,Gangguan Keamanan,JAWA TIMUR,TULUNGAGUNG,KEDUNGWARU,-8.0442597,111.9072942,08/01/2025 16:41:13,1 - Kritis (<30 Menit),Selesai,1.79,30,27,340,447,787
10761,Jalan Rusak,JAWA TIMUR,BLITAR,WONODADI,-8.04444,111.994112,08/01/2025 17:06:13,3 - Sedang (2-12 Jam),Selesai,9.19,48,13,286,456,742
21760,Kebakaran,JAWA TIMUR,TRENGGALEK,TUGU,-8.04532,111.656,08/06/2025 08:22:13,1 - Kritis (<30 Menit),Selesai,0.3,38,3,143,278,421
1923,Bantuan Kesehatan,JAWA TIMUR,TRENGGALEK,TUGU,-8.04545,111.657,08/19/2025 20:57:13,2  - Tinggi (1-2 Jam),Selesai,1.08,42,7,331,314,645
1925,Bantuan Kesehatan,JAWA TIMUR,BLITAR,GANDUSARI,-8.04615,112.306,08/14/2025 07:07:13,2  - Tinggi (1-2 Jam),Selesai,1.24,8,7,202,185,387
1054,Gangguan Keamanan,JAWA TIMUR,BLITAR,GARUM,-8.046764,112.253304,08/11/2025 12:52:13,2  - Tinggi (1-2 Jam),Selesai,1.26,11,10,155,434,589
25630,Bantuan Kesehatan,JAWA TIMUR,BLITAR,WONODADI,-8.047593,112.011867,08/18/2025 15:36:13,2  - Tinggi (1-2 Jam),Selesai,1.64,11,0,33,124,157
9775,Banjir,JAWA TIMUR,BLITAR,NGLEGOK,-8.047882,112.212037,08/03/2025 00:19:13,2  - Tinggi (1-2 Jam),Selesai,1.81,35,3,350,390,740
1933,Jalan Rusak,JAWA TIMUR,BLITAR,PONGGOK,-8.048395,112.134079,08/02/2025 10:33:13,3 - Sedang (2-12 Jam),Selesai,4.68,0,0,351,225,576
18753,Gangguan Keamanan,JAWA TIMUR,TULUNGAGUNG,KEDUNGWARU,-8.048573,111.931309,08/03/2025 15:37:13,2  - Tinggi (1-2 Jam),Selesai,1.31,47,36,486,15,501
13625,Sampah,JAWA TIMUR,MALANG,PAKISAJI,-8.04901,112.627,08/10/2025 00:52:13,3 - Sedang (2-12 Jam),Selesai,8.92,8,8,498,67,565
18263,Sampah,JAWA TIMUR,TULUNGAGUNG,KEDUNGWARU,-8.049652358,111.9086952,08/08/2025 13:08:13,4 - Rendah (>24 Jam),Selesai,15.45,21,2,230,12,242
25695,Pencemaran Lingkungan,JAWA TIMUR,BLITAR,PONGGOK,-8.05096,112.0674,08/20/2025 00:33:13,3 - Sedang (2-12 Jam),Dalam Proses,19.6,45,36,465,284,749
1965,Pencemaran Lingkungan,JAWA TIMUR,MALANG,PAKISAJI,-8.0519143,112.6053944,08/17/2025 04:47:13,3 - Sedang (2-12 Jam),Ditugaskan,14.95,15,3,347,208,555
1947,Gangguan Keamanan,JAWA TIMUR,TRENGGALEK,TRENGGALEK,-8.052065,111.708553,08/13/2025 11:27:13,1 - Kritis (<30 Menit),Selesai,0.47,6,3,122,122,244
11959,Gangguan Keamanan,JAWA TIMUR,TRENGGALEK,TRENGGALEK,-8.052455,111.7087,08/03/2025 13:36:13,2  - Tinggi (1-2 Jam),Selesai,1.07,27,0,415,394,809
26585,Gangguan Keamanan,JAWA TIMUR,TULUNGAGUNG,GONDANG,-8.053029,111.840247,08/15/2025 06:42:13,2  - Tinggi (1-2 Jam),Selesai,1.02,12,4,328,62,390
25236,Gangguan Keamanan,JAWA TIMUR,TRENGGALEK,TRENGGALEK,-8.053318327,111.7076208,08/13/2025 07:57:13,2  - Tinggi (1-2 Jam),Dalam Proses,4.63,21,6,142,327,469
26580,Banjir,JAWA TIMUR,TRENGGALEK,TRENGGALEK,-8.05336,111.705586,08/15/2025 15:08:13,2  - Tinggi (1-2 Jam),Selesai,1.63,39,24,371,103,474
11573,Gangguan Keamanan,JAWA TIMUR,MALANG,PAKISAJI,-8.05338,112.626298,08/08/2025 22:28:13,1 - Kritis (<30 Menit),Selesai,0.46,28,16,351,396,747
31145,Sampah,JAWA TIMUR,TRENGGALEK,TRENGGALEK,-8.05344,111.706064,08/11/2025 13:34:13,3 - Sedang (2-12 Jam),Ditugaskan,21.06,17,13,262,401,663
22287,Jalan Rusak,JAWA TIMUR,TRENGGALEK,TRENGGALEK,-8.05347,111.706,08/16/2025 15:05:13,4 - Rendah (>24 Jam),Selesai,22.52,31,9,47,148,195
2023,Gangguan Keamanan,JAWA TIMUR,TULUNGAGUNG,KAUMAN,-8.05358,111.865748,08/08/2025 01:17:13,1 - Kritis (<30 Menit),Selesai,0.47,22,9,358,126,484
1944,Gangguan Keamanan,JAWA TIMUR,TRENGGALEK,TRENGGALEK,-8.05369,111.707,08/18/2025 08:04:13,1 - Kritis (<30 Menit),Selesai,0.32,18,12,270,365,635
12644,Jalan Rusak,JAWA TIMUR,MALANG,PAKISAJI,-8.05412,112.627,08/09/2025 09:13:13,4 - Rendah (>24 Jam),Selesai,23.84,10,0,221,448,669
18486,Pencemaran Lingkungan,JAWA TIMUR,TULUNGAGUNG,TULUNGAGUNG,-8.05434,111.889915,08/12/2025 01:24:13,4 - Rendah (>24 Jam),Selesai,7.49,30,19,156,411,567
1751,Bantuan Kesehatan,JAWA TIMUR,BLITAR,GARUM,-8.054692,112.223817,08/21/2025 17:14:13,2  - Tinggi (1-2 Jam),Selesai,1.34,4,1,107,211,318
19804,Sampah,JAWA TIMUR,TULUNGAGUNG,KAUMAN,-8.05481,111.86549,08/15/2025 16:22:13,3 - Sedang (2-12 Jam),Selesai,11.02,36,1,309,116,425
21329,Jalan Rusak,JAWA TIMUR,TRENGGALEK,TRENGGALEK,-8.05498,111.7117524,08/05/2025 13:36:13,3 - Sedang (2-12 Jam),Selesai,6.49,5,5,71,152,223
2418,Banjir,JAWA TIMUR,MALANG,PONCOKUSUMO,-8.055128,112.813301,08/06/2025 21:12:13,1 - Kritis (<30 Menit),Dalam Proses,1.44,7,7,153,159,312
12726,Gangguan Keamanan,JAWA TIMUR,TULUNGAGUNG,KAUMAN,-8.05523,111.865604,08/11/2025 11:28:13,2  - Tinggi (1-2 Jam),Selesai,1.42,8,7,199,122,321
22291,Bantuan Kesehatan,JAWA TIMUR,TULUNGAGUNG,KAUMAN,-8.055235,111.865604,08/03/2025 12:43:13,2  - Tinggi (1-2 Jam),Selesai,0.25,12,12,34,127,161
1930,Sampah,JAWA TIMUR,TRENGGALEK,TRENGGALEK,-8.05539,111.708525,08/04/2025 13:53:13,4 - Rendah (>24 Jam),Selesai,22.88,34,9,167,349,516
22548,Gangguan Keamanan,JAWA TIMUR,TULUNGAGUNG,KEDUNGWARU,-8.05546,111.896147,08/20/2025 08:59:13,2  - Tinggi (1-2 Jam),Selesai,1.83,30,10,375,463,838
21102,Banjir,JAWA TIMUR,TULUNGAGUNG,KEDUNGWARU,-8.055512,111.913152,08/13/2025 22:14:13,1 - Kritis (<30 Menit),Selesai,0.32,27,11,362,189,551
3809,Banjir,JAWA TIMUR,TULUNGAGUNG,KEDUNGWARU,-8.055673,111.912844,08/10/2025 23:00:13,1 - Kritis (<30 Menit),Selesai,0.2,7,0,389,80,469
141,Sampah,JAWA TIMUR,JEMBER,SUKOWONO,-8.055845,113.827019,08/12/2025 23:17:13,4 - Rendah (>24 Jam),Selesai,4.98,30,1,340,309,649
13970,Pencemaran Lingkungan,JAWA TIMUR,TULUNGAGUNG,KEDUNGWARU,-8.055923,111.905704,08/17/2025 15:23:13,3 - Sedang (2-12 Jam),Selesai,4.3,11,6,296,59,355
1957,Gangguan Keamanan,JAWA TIMUR,TRENGGALEK,TRENGGALEK,-8.05606,111.7079081,08/09/2025 16:37:13,2  - Tinggi (1-2 Jam),Selesai,3.59,21,4,232,457,689
10857,Pencemaran Lingkungan,JAWA TIMUR,TRENGGALEK,TRENGGALEK,-8.05655,111.7078686,08/09/2025 22:16:13,3 - Sedang (2-12 Jam),Selesai,11.52,10,10,411,246,657
19160,Banjir,JAWA TIMUR,TULUNGAGUNG,TULUNGAGUNG,-8.05704,111.9094203,08/10/2025 06:17:13,2  - Tinggi (1-2 Jam),Selesai,1.86,22,17,111,74,185
30463,Gangguan Keamanan,JAWA TIMUR,BLITAR,SANAN KULON,-8.057084,112.153715,08/15/2025 11:45:13,2  - Tinggi (1-2 Jam),Selesai,0.9,13,1,106,275,381
33610,Bantuan Kesehatan,JAWA TIMUR,TRENGGALEK,TRENGGALEK,-8.05826,111.706489,08/14/2025 14:40:13,2  - Tinggi (1-2 Jam),Ditugaskan,5.99,15,15,292,467,759
18968,Gangguan Keamanan,JAWA TIMUR,BLITAR,SRENGAT,-8.0590582,112.0533384,08/05/2025 15:03:13,1 - Kritis (<30 Menit),Selesai,0.5,39,18,306,104,410
11656,Gangguan Keamanan,JAWA TIMUR,TULUNGAGUNG,TULUNGAGUNG,-8.059187,111.899956,08/20/2025 13:05:13,2  - Tinggi (1-2 Jam),Selesai,3.92,5,1,215,282,497
21314,Banjir,JAWA TIMUR,JEMBER,SUKOWONO,-8.0592,113.835,08/18/2025 07:35:13,2  - Tinggi (1-2 Jam),Selesai,0.21,8,6,288,277,565
22989,Banjir,DAERAH ISTIMEWA YOGYAKARTA,GUNUNG KIDUL,RONGKOP,-8.0594263,110.7539665,08/10/2025 12:46:13,1 - Kritis (<30 Menit),Selesai,0.06,29,21,295,349,644
21454,Sampah,JAWA TIMUR,MALANG,PAKISAJI,-8.060241667,112.6015111,08/07/2025 09:09:13,3 - Sedang (2-12 Jam),Selesai,2.71,29,17,488,309,797
20268,Gangguan Keamanan,JAWA TIMUR,MALANG,PAKISAJI,-8.06318,112.6007867,08/05/2025 23:29:13,2  - Tinggi (1-2 Jam),Selesai,1.62,21,14,71,55,126
21349,Bantuan Kesehatan,JAWA TIMUR,TULUNGAGUNG,TULUNGAGUNG,-8.06324,111.916,08/15/2025 02:54:13,2  - Tinggi (1-2 Jam),Selesai,1.71,16,11,496,343,839
29935,Gangguan Keamanan,JAWA TIMUR,BLITAR,SRENGAT,-8.06373,112.0677781,08/03/2025 11:21:13,2  - Tinggi (1-2 Jam),Selesai,1.91,24,11,245,426,671
1951,Banjir,JAWA TIMUR,BLITAR,SRENGAT,-8.063733701,112.0677781,08/18/2025 01:01:13,2  - Tinggi (1-2 Jam),Selesai,1.76,40,14,192,180,372
1952,Bantuan Kesehatan,JAWA TIMUR,TULUNGAGUNG,TULUNGAGUNG,-8.06421,111.907157,08/17/2025 20:02:13,3 - Sedang (2-12 Jam),Selesai,10.71,11,4,310,246,556
1953,Sampah,JAWA TIMUR,TULUNGAGUNG,TULUNGAGUNG,-8.06431,111.9070844,08/17/2025 12:32:13,3 - Sedang (2-12 Jam),Selesai,17.59,39,7,159,304,463
896,Pencemaran Lingkungan,JAWA TIMUR,MALANG,PAKISAJI,-8.06448,112.6129,08/21/2025 23:54:13,3 - Sedang (2-12 Jam),Selesai,8.47,11,4,133,19,152
3803,Sampah,JAWA TIMUR,TULUNGAGUNG,TULUNGAGUNG,-8.06477473,111.911695,08/22/2025 03:18:13,4 - Rendah (>24 Jam),Ditugaskan,30.3,40,13,104,223,327
12303,Gangguan Keamanan,JAWA TIMUR,MALANG,PAKISAJI,-8.065178,112.604701,08/02/2025 19:55:13,2  - Tinggi (1-2 Jam),Selesai,0.52,24,20,236,225,461
30099,Banjir,JAWA TIMUR,BLITAR,SRENGAT,-8.065229,112.078189,08/16/2025 10:37:13,1 - Kritis (<30 Menit),Selesai,0.47,13,9,454,498,952
9966,Bantuan Kesehatan,JAWA TIMUR,TULUNGAGUNG,TULUNGAGUNG,-8.065789,111.898412,08/21/2025 09:44:13,3 - Sedang (2-12 Jam),Selesai,6.76,45,42,19,411,430
1950,Bantuan Kesehatan,JAWA TIMUR,TRENGGALEK,TRENGGALEK,-8.06586,111.6992855,08/20/2025 06:10:13,2  - Tinggi (1-2 Jam),Selesai,0.44,1,1,301,224,525
21444,Gangguan Keamanan,JAWA TIMUR,BLITAR,SRENGAT,-8.06595,112.0860867,08/13/2025 09:33:13,1 - Kritis (<30 Menit),Selesai,1.32,28,27,3,239,242
12205,Bantuan Pendidikan,JAWA TIMUR,BLITAR,SRENGAT,-8.066006964,112.0807064,08/04/2025 00:30:13,4 - Rendah (>24 Jam),Selesai,21.6,24,16,379,125,504
3827,Gangguan Keamanan,JAWA TIMUR,BLITAR,TALUN,-8.066423,112.29644,08/10/2025 18:03:13,2  - Tinggi (1-2 Jam),Dalam Proses,5.31,37,13,148,450,598
18023,Banjir,JAWA TIMUR,TULUNGAGUNG,TULUNGAGUNG,-8.066659,111.905001,08/10/2025 18:23:13,1 - Kritis (<30 Menit),Selesai,0.4,44,0,262,9,271
1924,Bantuan Kesehatan,JAWA TIMUR,BLITAR,GARUM,-8.067881,112.241382,08/06/2025 01:51:13,3 - Sedang (2-12 Jam),Selesai,7.09,37,28,439,264,703
